116La  116   57    1    0    1    1    0.000000   -1.581000
  1   0.000000  -1.0  0  1.000E-02  0                            3 ?  0.0000E+00 %B+P    ?  0.0000E+00 %EC+%B+ ?  0.0000E+00 %P                                                                                                                                                                 0.000000       
117La  117   57    2    0    1    1   14.292000   -0.820100
  1   0.000000   1.5  1  2.170E-02  0                    (3/2+)  3 AP 1.0000E+02 %P      ?  0.0000E+00 %B+P    ?  0.0000E+00 %EC+%B+                                                                                                                                                            0.000000       
  2   0.151000   4.5  1  1.000E-02  0                    (9/2+)  2 =  9.7400E+01 %P      =  2.6000E+00 %EC+B+                                                                                                                                                                                   0.000000       
118La  118   57    1    0    1    1   11.420000   -0.549000
  1   0.000000   1.0 -1  2.000E-01  0                       1-#  2 ?  0.0000E+00 %B+P    ?  0.0000E+00 %EC+%B+                                                                                                                                                                                  0.000000       
119La  119   57    1    0    1    1   13.471000    0.109000
  1   0.000000   5.5 -1  1.000E+00  0                    11/2-#  1 ?  0.0000E+00 %EC+%B+                                                                                                                                                                                                        0.000000       
120La  120   57    1    0    1    1   10.622000    0.269000
  1   0.000000   1.0 -1  2.800E+00  0   X                   1-#  2 =  1.0000E+02 %EC+%B+ ?  0.0000E+00 %B+P                                                                                                                                                                                     0.000000       
121La  121   57    1    0    1    1   12.692000    0.591000
  1   0.000000   5.5 -1  5.300E+00  0                    11/2-#  2 =  1.0000E+02 %EC+%B+ ?  0.0000E+00 %B+P                                                                                                                                                                                     0.000000       
122La  122   57    1    0    1    1   10.424000    1.087000
  1   0.000000   1.0 -1  8.600E+00  0                      (1-)  2 =  1.0000E+02 %EC+%B+ ?  0.0000E+00 %B+P                                                                                                                                                                                     0.000000       
123La  123   57    1    0    1    1   12.179000    1.331000
  1   0.000000   5.5 -1  1.700E+01  0                    11/2-#  1 =  1.0000E+02 %EC+%B+                                                                                                                                                                                                        0.000000       
124La  124   57  111  168   11    1    9.679000    1.892625
  1   0.000000   7.0 -1  2.921E+01  0 c Y                (7,8-)  1 =  1.0000E+02 %EC+%B+                                                                                                                                                                                                        0.000000  1    
  2   0.100000   6.0 -1  2.100E+01  0 n V                        1 =  1.0000E+02 %EC+B+                                                                                                                                                                                                         0.000000       
  3   0.100100   7.0  1             0 u X                  (7+)  0                                                                                                                                                                                                                              0.100100  0    
  4   0.154900   6.0 -1             0 u X                  (6-)  0                                                                                                                                                                                                                              0.100000  2    
  5   0.168900   8.0  1             0 u X                  (8+)  0                                                                                                                                                                                                                              0.100000  3    
  6   0.240400   7.0 -1             1 u X                  (7-)  0                                                                                                                                                                                                                              0.100000  4    
                                          4     0.0854  2.778E-01  1.000E+00  2.600E+00
  7   0.280700   7.0 -1             1 u X                  (7-)  0                                                                                                                                                                                                                              0.100000  5    
                                          4     0.1263  5.834E-01  1.000E+00  7.141E-01
  8   0.286430   9.0 -1             1 u Y                  (9-)  0                                                                                                                                                                                                                              0.000000  6    
                                          1     0.2865  8.517E-01  1.000E+00  1.741E-01
  9   0.291400   9.0  1             2 u X                  (9+)  0                                                                                                                                                                                                                              0.100000  0    
                                          5     0.1226  5.135E-01  9.170E-01  7.860E-01
                                          2     0.1914  3.389E-02  8.296E-02  1.448E+00
 10   0.367800   8.0 -1             3 u X                  (8-)  0                                                                                                                                                                                                                              0.100000  2    
                                          7     0.0876  5.589E-02  1.893E-01  2.387E+00
                                          6     0.1276  4.332E-01  7.326E-01  6.910E-01
                                          4     0.2125  6.629E-02  7.810E-02  1.782E-01
 11   0.424400  10.0  1             2 u X                 (10+)  0                                                                                                                                                                                                                              0.100000  3    
                                          9     0.1332  5.417E-01  8.672E-01  6.010E-01
                                          5     0.2554  1.213E-01  1.328E-01  9.440E-02
 12   0.538600   9.0 -1             2   X                  (9-)  0                                                                                                                                                                                                                              0.100000  4    
                                         10     0.1710  6.444E-01  8.196E-01  2.720E-01
                                          6     0.2980  1.708E-01  1.804E-01  5.640E-02
 13   0.560200   9.0 -1             2   X                  (9-)  0                                                                                                                                                                                                                              0.100000  5    
                                         10     0.1925  7.306E-01  8.679E-01  1.880E-01
                                          7     0.2796  1.235E-01  1.321E-01  6.960E-02
 14   0.601680  10.0 -1             2   Y                 (10-)  0                                                                                                                                                                                                                              0.000000  1    
                                          8     0.3153  5.744E-01  6.008E-01  4.610E-02
                                          1     0.6016  3.733E-01  3.992E-01  6.920E-02
 15   0.649400  11.0  1             2   X                 (11+)  0                                                                                                                                                                                                                              0.100000  0    
                                         11     0.2250  7.495E-01  8.346E-01  1.136E-01
                                          9     0.3579  1.604E-01  1.654E-01  3.130E-02
 16   0.754500  10.0 -1             3   X                 (10-)  0                                                                                                                                                                                                                              0.100000  2    
                                         13     0.1945  2.521E-01  2.980E-01  1.821E-01
                                         12     0.2159  3.654E-01  4.137E-01  1.322E-01
                                         10     0.3867  2.814E-01  2.883E-01  2.459E-02
 17   0.850200  12.0  1             2   X                 (12+)  0                                                                                                                                                                                                                              0.100000  3    
                                         15     0.2009  5.241E-01  6.050E-01  1.544E-01
                                         11     0.4256  3.878E-01  3.950E-01  1.839E-02
 18   0.941600  11.0 -1             2   Y                 (11-)  0                                                                                                                                                                                                                              0.000000  6    
