 60As   60   33    1    0    1    1    0.000000   -3.441000
  1   0.000000   5.0  1             0                       5+#  1 ?  0.0000E+00 %P                                                                                                                                                                                                             0.000000       
 61As   61   33    1    0    1    1   19.631000   -3.041000
  1   0.000000   1.5 -1             0                     3/2-#  1 ?  0.0000E+00 %P                                                                                                                                                                                                             0.000000       
 62As   62   33    1    0    1    1   15.291000   -2.081000
  1   0.000000   1.0  1             0                       1+#  1 ?  0.0000E+00 %P                                                                                                                                                                                                             0.000000       
 63As   63   33    1    0    1    1   17.152000   -1.351000
  1   0.000000   1.5 -1             0                     3/2-#  1 ?  0.0000E+00 %P                                                                                                                                                                                                             0.000000       
 64As   64   33    1    0    1    1   14.103000   -0.100000
  1   0.000000   0.0  1  6.900E-02  0                       0+#  2 =  1.0000E+02 %EC+%B+ ?  0.0000E+00 %B+P                                                                                                                                                                                     0.000000       
 65As   65   33    2    0    1    1   15.476000   -0.089476
  1   0.000000   1.5 -1  1.303E-01  0                     3/2-#  2 =  1.0000E+02 %EC+%B+ ?  0.0000E+00 %B+P                                                                                                                                                                                     0.000000       
  2   3.420000  -1.0  0             0                            1 =  1.0000E+02 %P                                                                                                                                                                                                             0.000000       
 66As   66   33   14   15    1    1   13.159345    2.835831
  1   0.000000   0.0  1  9.577E-02  0                        0+  1 =  1.0000E+02 %EC+%B+                                                                                                                                                                                                        0.000000       
  2   0.837070   1.0  1             1                      (1+)  0                                                                                                                                                                                                                              0.000000       
                                          1     0.8371  9.995E-01  1.000E+00  4.990E-04
  3   0.963620   2.0  1             1                      (2+)  0                                                                                                                                                                                                                              0.000000       
                                          1     0.9633  9.996E-01  1.000E+00  4.220E-04
  4   1.231240   3.0  1             2                      (3+)  0                                                                                                                                                                                                                              0.000000       
                                          3     0.2673  9.032E-02  9.158E-02  1.388E-02
                                          2     0.3942  9.032E-01  9.084E-01  5.750E-03
  5   1.356630   5.0  1  1.100E-06  1                      (5+)  0                                                                                                                                                                                                                              0.000000       
                                          4     0.1254  7.305E-01  1.000E+00  3.690E-01
  6   1.901600   5.0  1             1                      (5+)  0                                                                                                                                                                                                                              0.000000       
                                          4     0.6703  9.989E-01  1.000E+00  1.123E-03
  7   2.908630   7.0  1             2                      (7+)  0                                                                                                                                                                                                                              0.000000       
                                          6     1.0070  2.856E-01  2.857E-01  3.920E-04
                                          5     1.5520  7.141E-01  7.143E-01  2.580E-04
  8   3.023800   9.0  1  8.200E-06  1                      (9+)  0                                                                                                                                                                                                                              0.000000       
                                          7     0.1152  6.627E-01  1.000E+00  5.090E-01
  9   3.863800  11.0  1             1                     (11+)  0                                                                                                                                                                                                                              0.000000       
                                          8     0.8400  9.994E-01  1.000E+00  6.130E-04
 10   5.324900  13.0  1             1                     (13+)  0                                                                                                                                                                                                                              0.000000       
                                          9     1.4610  9.998E-01  1.000E+00  2.437E-04
 11   5.810900  12.0  0             1                      (12)  0                                                                                                                                                                                                                              0.000000       
                                          9     1.9470  1.000E+00  1.000E+00  0.000E+00
 12   6.532900  14.0  0             1                      (14)  0                                                                                                                                                                                                                              0.000000       
                                         11     0.7220  1.000E+00  1.000E+00  0.000E+00
 13   7.794900  16.0  0             1                      (16)  0                                                                                                                                                                                                                              0.000000       
                                         12     1.2620  1.000E+00  1.000E+00  0.000E+00
 14   9.792900  18.0  0             1                      (18)  0                                                                                                                                                                                                                              0.000000       
                                         13     1.9980  1.000E+00  1.000E+00  0.000E+00
 67As   67   33   16   21    1    1   12.633467    2.269162
