 63Se   63   34    1    0    1    1    0.000000   -0.281000
  1   0.000000   1.5 -1  1.320E-02  0                     3/2-#  3 =  1.0000E+02 %EC+%B+ =  8.9000E+01 %B+P    <  5.0000E-01 %2P                                                                                                                                                                0.000000       
 64Se   64   34    1    0    1    1   18.081000    0.648000
  1   0.000000   0.0  1  2.260E-02  0                        0+  2 ?  0.0000E+00 %EC+%B+ ?  0.0000E+00 %B+P                                                                                                                                                                                     0.000000       
 65Se   65   34    1    0    1    1   14.231000    0.776000
  1   0.000000   1.5 -1  3.420E-02  0                     3/2-#  2 =  1.0000E+02 %EC+%B+ =  8.7000E+01 %B+P                                                                                                                                                                                     0.000000       
 66Se   66   34    2    1    1    1   16.712000    2.012000
  1   0.000000   0.0  1  5.400E-02  0                        0+  2 =  1.0000E+02 %EC+%B+ ?  0.0000E+00 %B+P                                                                                                                                                                                     0.000000       
  2   0.929000   2.0  1             1                      (2+)  0                                                                                                                                                                                                                              0.000000       
                                          1     0.9290  9.995E-01  1.000E+00  5.010E-04
 67Se   67   34    1    0    1    1   12.991000    1.844182
  1   0.000000   2.5 -1  1.330E-01  0                     5/2-#  2 =  1.0000E+02 %EC+%B+ =  5.0000E-01 %B+P                                                                                                                                                                                     0.000000       
 68Se   68   34   25   30    8    2   15.680473    4.891188
  1   0.000000   0.0  1  3.550E+01  0 u                      0+  1 =  1.0000E+02 %EC+%B+                                                                                                                                                                                                        0.000000  0    
  2   0.853750   2.0  1  2.800E-12  1 u                      2+  0                                                                                                                                                                                                                              0.000000  0    
                                          1     0.8537  9.994E-01  1.000E+00  6.180E-04
  3   1.196700   2.0  1             1 u                    (2+)  0                                                                                                                                                                                                                              0.000000       
                                          2     0.3430  9.933E-01  1.000E+00  6.790E-03
  4   1.593900   2.0  1             2 u                      2+  0                                                                                                                                                                                                                              0.000000  1    
                                          2     0.7400  0.000E+00  0.000E+00  8.080E-04
                                          1     1.5940  0.000E+00  0.000E+00  2.780E-04
  5   1.942100   4.0  1             1 u                      4+  0                                                                                                                                                                                                                              0.000000  0    
                                          2     1.0883  9.996E-01  1.000E+00  3.570E-04
  6   2.433300  -1.0  1             1 g                          0                                                                                                                                                                                                                              0.000000       
                                          1     2.4330  1.000E+00  1.000E+00  0.000E+00
  7   2.545100   4.0  1             3 u                      4+  0                                                                                                                                                                                                                              0.000000  1    
                                          5     0.6020  0.000E+00  0.000E+00  1.361E-03
                                          4     0.9511  1.869E-01  1.870E-01  4.900E-04
                                          2     1.6917  8.127E-01  8.130E-01  3.050E-04
  8   2.766000   6.0  1             1 u                    (6+)  0                                                                                                                                                                                                                              0.000000       
                                          5     0.8239  9.993E-01  1.000E+00  7.020E-04
  9   3.073500  -1.0  0             2                            0                                                                                                                                                                                                                              0.000000       
                                          6     0.6400  0.000E+00  0.000E+00  0.000E+00
                                          2     2.2200  0.000E+00  0.000E+00  0.000E+00
 10   3.303700   6.0  1             1                        6+  0                                                                                                                                                                                                                              0.000000  0    
                                          5     1.3615  9.997E-01  1.000E+00  2.600E-04
 11   3.571200   5.0 -1             1                      (5-)  0                                                                                                                                                                                                                              0.000000       
                                          5     1.6291  9.996E-01  1.000E+00  4.300E-04
 12   3.705700   6.0  1             2                        6+  0                                                                                                                                                                                                                              0.000000  1    
                                          7     1.1607  5.745E-01  5.747E-01  3.120E-04
                                          5     1.7640  4.252E-01  4.253E-01  3.260E-04
 13   4.198500   7.0 -1             1                      (7-)  0                                                                                                                                                                                                                              0.000000       
                                         11     0.6273  9.985E-01  1.000E+00  1.472E-03
 14   4.752300   8.0  1             2                        8+  0                                                                                                                                                                                                                              0.000000  1    
                                         12     1.0467  4.284E-01  4.286E-01  3.900E-04
                                         10     1.4485  5.712E-01  5.714E-01  2.590E-04
 15   4.870700   8.0  1             1                        8+  0                                                                                                                                                                                                                              0.000000  0    
                                         10     1.5670  9.997E-01  1.000E+00  2.740E-04
 16   5.959700  10.0  1             1                       10+  0                                                                                                                                                                                                                              0.000000  1    
                                         14     1.2074  9.997E-01  1.000E+00  2.920E-04
 17   6.603800  10.0  1             1                       10+  0                                                                                                                                                                                                                              0.000000  0    
                                         15     1.7330  9.997E-01  1.000E+00  3.170E-04
 18   7.331800  12.0  1             1                       12+  0                                                                                                                                                                                                                              0.000000  1    
                                         16     1.3720  9.997E-01  1.000E+00  2.590E-04
 19   8.823700  14.0  1             1                       14+  0                                                                                                                                                                                                                              0.000000  1    
                                         18     1.4919  9.997E-01  1.000E+00  2.620E-04
 20   9.871400  16.0  1             1                       16+  0                                                                                                                                                                                                                              0.000000       
                                         19     1.0477  9.996E-01  1.000E+00  3.900E-04
 21  11.040000  18.0  1             1                       18+  0                                                                                                                                                                                                                              0.000000  2    
                                         20     1.1686  9.997E-01  1.000E+00  3.080E-04
 22  12.797100  20.0  1             1                     (20+)  0                                                                                                                                                                                                                              0.000000  2    
                                         21     1.7571  9.997E-01  1.000E+00  3.240E-04
 23  15.185200  22.0  1             1                     (22+)  0                                                                                                                                                                                                                              0.000000  2    
                                         22     2.3880  9.994E-01  1.000E+00  5.700E-04
 24  18.075000  24.0  1             1                     (24+)  0                                                                                                                                                                                                                              0.000000  2    
                                         23     2.8900  9.992E-01  1.000E+00  7.800E-04
 25  21.201000  26.0  1             1                     (26+)  0                                                                                                                                                                                                                              0.000000  2    
                                         24     3.1260  9.991E-01  1.000E+00  8.750E-04
 69Se   69   34   58  112   12   16   10.316584    4.829158
  1   0.000000   0.5 -1  2.740E+01  0 u                    1/2-  2 =  1.0000E+02 %EC+%B+ =  5.2000E-02 %B+P                                                                                                                                                                                     0.000000       
  2   0.038850   2.5 -1  2.000E-06  1 u                    5/2-  0                                                                                                                                                                                                                              0.000000       
                                          1     0.0394  3.831E-02  1.000E+00  2.510E+01
  3   0.129120   1.5 -1             2 u                    3/2-  0                                                                                                                                                                                                                              0.000000  0    
                                          2     0.0903  1.764E-01  2.958E-01  6.770E-01
                                          1     0.1291  5.918E-01  7.042E-01  1.900E-01
  4   0.289910   1.5 -1             2 u                    3/2-  0                                                                                                                                                                                                                              0.000000  1    
                                          3     0.1613  4.760E-01  4.894E-01  2.820E-02
                                          2     0.2507  5.011E-01  5.106E-01  1.900E-02
  5   0.574000   4.5  1  9.600E-07  1 u                    9/2+  0                                                                                                                                                                                                                              0.000000  2    
                                          2     0.5348  9.954E-01  1.000E+00  4.650E-03
  6   0.712580   2.5 -1             2 u                    5/2-  0                                                                                                                                                                                                                              0.000000       
                                          4     0.4226  1.946E-01  1.953E-01  3.600E-03
                                          2     0.6737  8.039E-01  8.047E-01  1.020E-03
  7   0.915000   3.5 -1             2 u                    7/2-  0                                                                                                                                                                                                                              0.000000       
                                          3     0.7864  3.345E-01  3.347E-01  7.620E-04
                                          2     0.8762  6.649E-01  6.653E-01  5.400E-04
  8   1.100700   4.5 -1             1 u                    9/2-  0                                                                                                                                                                                                                              0.000000       
                                          2     1.0617  9.996E-01  1.000E+00  3.660E-04
  9   1.122940   3.5 -1             3 u                    7/2-  0                                                                                                                                                                                                                              0.000000  0    
                                          4     0.8332  1.840E-02  1.841E-02  6.820E-04
                                          3     0.9939  5.110E-01  5.113E-01  4.270E-04
                                          2     1.0841  4.702E-01  4.703E-01  3.360E-04
 10   1.134130   2.5 -1             3 u                    5/2-  0                                                                                                                                                                                                                              0.000000  1    
                                          4     0.8440  4.403E-01  4.406E-01  5.900E-04
                                          3     1.0048  1.453E-01  1.454E-01  3.960E-04
                                          2     1.0953  4.139E-01  4.140E-01  3.280E-04
 11   1.194000   4.5 -1             1 u                    9/2-  0                                                                                                                                                                                                                              0.000000       
                                          2     1.1554  9.997E-01  1.000E+00  3.060E-04
 12   1.250100   5.5  1             1 u                   11/2+  0                                                                                                                                                                                                                              0.000000  3    
                                          5     0.6759  9.990E-01  1.000E+00  1.010E-03
 13   1.361000   4.5  1             2                      9/2+  0                                                                                                                                                                                                                              0.000000  4    
                                         12     0.1107  1.704E-01  2.249E-01  3.200E-01
                                          5     0.7872  7.745E-01  7.751E-01  6.950E-04
 14   1.653400   6.5  1             2                     13/2+  0                                                                                                                                                                                                                              0.000000  2    
                                         12     0.4031  1.553E-01  1.559E-01  4.200E-03
                                          5     1.0791  8.438E-01  8.441E-01  3.640E-04
 15   2.023200   6.5  1             2                     13/2+  0                                                                                                                                                                                                                              0.000000  4    
                                         13     0.6623  1.477E-02  1.479E-02  1.262E-03
                                         12     0.7733  9.845E-01  9.852E-01  7.300E-04
 16   2.079080   4.5 -1             4                      9/2-  0                                                                                                                                                                                                                              0.000000  1    
                                         10     0.9447  4.649E-01  4.652E-01  4.820E-04
                                          9     0.9563  1.209E-01  1.209E-01  4.430E-04
                                          7     1.1638  9.764E-02  9.766E-02  2.920E-04
                                          6     1.3661  3.162E-01  3.162E-01  2.600E-04
 17   2.158800   4.5 -1             2                    (9/2-)  0                                                                                                                                                                                                                              0.000000       
                                          7     1.2443  5.881E-01  5.882E-01  2.650E-04
                                          6     1.4462  4.117E-01  4.118E-01  2.580E-04
 18   2.399000   5.5 -1             3                     11/2-  0                                                                                                                                                                                                                              0.000000  0    
                                         11     1.2052  1.695E-01  1.696E-01  2.760E-04
                                          9     1.2752  5.846E-01  5.848E-01  2.660E-04
                                          7     1.4840  2.455E-01  2.456E-01  2.580E-04
 19   2.434100   5.5 -1             4                     11/2-  0                                                                                                                                                                                                                              0.000000       
                                         11     1.2403  4.999E-01  5.000E-01  2.660E-04
                                          9     1.3111  2.099E-01  2.100E-01  2.600E-04
                                          8     1.3333  7.998E-02  8.000E-02  2.490E-04
                                          7     1.5193  2.099E-01  2.100E-01  2.630E-04
 20   2.492400   7.5  1             3                     15/2+  0                                                                                                                                                                                                                              0.000000  3    
                                         15     0.4692  4.720E-02  4.732E-02  2.680E-03
                                         14     0.8386  1.096E-01  1.096E-01  6.000E-04
                                         12     1.2422  8.428E-01  8.430E-01  2.740E-04
 21   2.580300   6.5  1             3                     13/2+  0                                                                                                                                                                                                                              0.000000       
                                         15     0.5573  2.794E-01  2.799E-01  1.700E-03
                                         14     0.9268  4.234E-01  4.236E-01  4.800E-04
                                         13     1.2192  2.964E-01  2.965E-01  2.880E-04
 22   2.618200   6.5 -1             1                     13/2-  0                                                                                                                                                                                                                              0.000000       
                                         11     1.4243  9.997E-01  1.000E+00  2.530E-04
 23   2.899400   8.5  1             3                     17/2+  0                                                                                                                                                                                                                              0.000000  2    
                                         20     0.4067  1.442E-02  1.448E-02  4.100E-03
                                         15     0.8762  2.403E-02  2.404E-02  6.000E-04
                                         14     1.2463  9.612E-01  9.615E-01  2.730E-04
 24   2.935200   6.5 -1             1                     13/2-  0                                                                                                                                                                                                                              0.000000       
                                         16     0.8561  9.994E-01  1.000E+00  6.130E-04
 25   2.980000   6.5 -1             5                     13/2-  0                                                                                                                                                                                                                              0.000000  1    
                                         19     0.5462  5.678E-03  5.688E-03  1.762E-03
                                         18     0.5811  6.490E-02  6.499E-02  1.494E-03
                                         17     0.8211  1.298E-01  1.299E-01  7.080E-04
                                         16     0.9012  4.056E-01  4.058E-01  5.400E-04
                                         12     1.7298  3.934E-01  3.936E-01  5.000E-04
 26   3.206200   7.5 -1             4                     15/2-  0                                                                                                                                                                                                                              0.000000  0    
                                         19     0.7723  1.526E-01  1.527E-01  7.990E-04
                                         18     0.8070  3.319E-01  3.321E-01  7.130E-04
                                         15     1.1832  1.335E-01  1.335E-01  1.700E-04
                                         14     1.5531  3.815E-01  3.816E-01  3.760E-04
 27   3.226400   8.5  1             3                     17/2+  0                                                                                                                                                                                                                              0.000000  4    
                                         20     0.7342  3.039E-01  3.042E-01  8.200E-04
                                         15     1.2033  5.041E-01  5.042E-01  2.850E-04
                                         14     1.5735  1.915E-01  1.916E-01  2.760E-04
 28   3.497900   8.5  1             4                     17/2+  0                                                                                                                                                                                                                              0.000000       
                                         23     0.5983  6.709E-02  6.718E-02  1.383E-03
                                         21     0.9173  2.348E-01  2.349E-01  5.360E-04
                                         20     1.0054  2.683E-02  2.685E-02  3.960E-04
                                         15     1.4745  6.709E-01  6.710E-01  2.570E-04
 29   3.576400   8.5  1             5                     17/2+  0                                                                                                                                                                                                                              0.000000       
                                         23     0.6772  2.110E-01  2.112E-01  1.010E-03
                                         21     0.9963  2.319E-01  2.320E-01  4.390E-04
                                         20     1.0838  2.064E-01  2.065E-01  3.360E-04
                                         15     1.5530  1.391E-01  1.392E-01  2.690E-04
                                         14     1.9232  2.110E-01  2.111E-01  3.800E-04
 30   3.618100   8.5 -1             3                   (17/2-)  0                                                                                                                                                                                                                              0.000000  1    
                                         26     0.4120  5.090E-01  5.110E-01  3.900E-03
                                         25     0.6380  2.290E-01  2.293E-01  1.340E-03
                                         22     1.0001  2.596E-01  2.597E-01  4.200E-04
 31   3.674300   9.5 -1             5                     19/2-  0                                                                                                                                                                                                                              0.000000  0    
                                         30     0.0562  1.566E-01  7.437E-01  3.750E+00
                                         29     0.0973  2.082E-02  2.261E-02  8.600E-02
                                         28     0.1762  1.221E-02  1.239E-02  1.471E-02
                                         27     0.4482  1.221E-01  1.223E-01  1.706E-03
                                         26     0.4680  9.863E-02  9.901E-02  3.820E-03
 32   3.723300   8.5 -1             2                     17/2-  0                                                                                                                                                                                                                              0.000000       
                                         26     0.5171  6.981E-01  6.995E-01  2.000E-03
                                         25     0.7433  3.002E-01  3.005E-01  9.200E-04
 33   4.005500   9.5  1             2                   (19/2+)  0                                                                                                                                                                                                                              0.000000  3    
                                         23     1.1063  3.845E-01  3.846E-01  3.220E-04
                                         20     1.5126  6.152E-01  6.154E-01  2.650E-04
 34   4.255100  10.5  1             1                     21/2+  0                                                                                                                                                                                                                              0.000000  2    
                                         23     1.3557  9.997E-01  1.000E+00  2.560E-04
 35   4.272300  10.5 -1             2                     21/2-  0                                                                                                                                                                                                                              0.000000  1    
                                         32     0.5494  5.475E-02  5.487E-02  2.171E-03
                                         31     0.5982  9.440E-01  9.451E-01  1.160E-03
 36   4.389100  11.5 -1             2                     23/2-  0                                                                                                                                                                                                                              0.000000  0    
                                         35     0.1164  9.256E-02  1.176E-01  2.700E-01
                                         31     0.7142  8.816E-01  8.824E-01  1.004E-03
 37   4.436400  11.5 -1             1                     23/2-  0                                                                                                                                                                                                                              0.000000       
                                         31     0.7621  9.991E-01  1.000E+00  8.600E-04
 38   5.257300  12.5  1             1                   (25/2+)  0                                                                                                                                                                                                                              0.000000       
                                         34     1.0022  9.996E-01  1.000E+00  4.320E-04
 39   5.387200  12.5 -1             2                   (25/2-)  0                                                                                                                                                                                                                              0.000000  1    
                                         36     0.9968  8.506E-02  8.509E-02  4.030E-04
                                         35     1.1151  9.146E-01  9.149E-01  3.390E-04
 40   5.437500  12.5  1             1                     25/2+  0                                                                                                                                                                                                                              0.000000  2    
                                         34     1.1823  9.997E-01  1.000E+00  3.020E-04
 41   5.830200  12.5  1             1                     25/2+  0                                                                                                                                                                                                                              0.000000  5    
                                         34     1.5751  9.997E-01  1.000E+00  2.730E-04
 42   6.149000  13.5 -1             2                   (27/2-)  0                                                                                                                                                                                                                              0.000000  0    
                                         39     0.7614  2.307E-01  2.308E-01  7.540E-04
                                         36     1.7600  7.689E-01  7.692E-01  3.250E-04
 43   6.467300  14.5 -1             1                   (29/2-)  0                                                                                                                                                                                                                              0.000000  1    
                                         39     1.0801  9.996E-01  1.000E+00  3.630E-04
