 10   2.489100   5.5  1             2 u                 (11/2+)  0                                                                                                                                                                                                                              0.000000  1    
                                          9     0.5727  2.957E-01  2.959E-01  4.850E-04
                                          6     1.2169  7.041E-01  7.041E-01  1.007E-04
 11   2.626300   6.5 -1             2 u                 (13/2-)  0                                                                                                                                                                                                                              0.000000  3    
                                          8     1.1639  7.751E-01  7.752E-01  9.150E-05
                                          7     1.3020  2.248E-01  2.248E-01  1.056E-04
 12   3.004400   7.5 -1             2 u                 (15/2-)  0                                                                                                                                                                                                                              0.000000  0    
                                         11     0.3780  2.752E-01  2.757E-01  1.666E-03
                                          8     1.5426  7.242E-01  7.243E-01  1.572E-04
 13   3.444600   6.5  1             2 u                 (13/2+)  0                                                                                                                                                                                                                              0.000000  2    
                                         10     0.9550  4.999E-01  5.000E-01  1.349E-04
                                          9     1.5280  4.999E-01  5.000E-01  1.525E-04
 14   3.604500   8.5 -1             2 u                 (17/2-)  0                                                                                                                                                                                                                              0.000000  3    
                                         12     0.6001  9.520E-01  9.524E-01  4.270E-04
                                         11     0.9780  4.760E-02  4.761E-02  1.490E-04
 15   3.910200   7.5  1             2 u                 (15/2+)  0                                                                                                                                                                                                                              0.000000  1    
                                         13     0.4650  1.304E-01  1.305E-01  8.810E-04
                                         10     1.4210  8.694E-01  8.695E-01  1.237E-04
 16   4.391700   9.5 -1             1                   (19/2-)  0                                                                                                                                                                                                                              0.000000  0    
                                         14     0.7872  9.998E-01  1.000E+00  2.125E-04
 17   4.800000   3.5 -1             0                    (7/2-)  1 =  1.0000E+02 %P                                                                                                                                                                                                             0.000000       
 18   5.685700   9.5  1             1                   (19/2+)  0                                                                                                                                                                                                                              0.000000  1    
                                         15     1.7755  9.998E-01  1.000E+00  2.453E-04
 19   6.206600  11.5 -1             1                   (23/2-)  0                                                                                                                                                                                                                              0.000000  0    
                                         16     1.8149  9.997E-01  1.000E+00  2.620E-04
 20   7.159500  13.5 -1             1                   (27/2-)  0                                                                                                                                                                                                                              0.000000  0    
                                         19     0.9529  9.998E-01  1.000E+00  1.589E-04
 46V    46   23   77  100   21    6   13.260773    5.354602
  1   0.000000   0.0  1  4.226E-01  0 u                      0+  1 =  1.0000E+02 %EC+%B+                                                                                                                                                                                                        0.000000  0    
  2   0.801460   3.0  1  1.020E-03  1 u                      3+  1 =  1.0000E+02 %IT                                                                                                                                                                                                            0.000000  1    
                                          1     0.8015  9.991E-01  1.000E+00  9.340E-04
  3   0.914930   2.0  1             2 u                      2+  0                                                                                                                                                                                                                              0.000000  0    
                                          2     0.1140  1.995E-03  2.238E-03  1.215E-01
                                          1     0.9149  9.976E-01  9.978E-01  1.716E-04
  4   0.993600   1.0  1             1 u                      1+  0                                                                                                                                                                                                                              0.000000  2    
                                          1     0.9934  9.999E-01  1.000E+00  1.070E-04
  5   1.179600   4.0  1             1 u                      4+  0                                                                                                                                                                                                                              0.000000  3    
                                          2     0.3776  9.975E-01  1.000E+00  2.460E-03
  6   1.224880   5.0  1  4.200E-10  1 u                      5+  0                                                                                                                                                                                                                              0.000000  1    
                                          2     0.4235  9.983E-01  1.000E+00  1.750E-03
  7   1.236500   0.0 -1             1 u                    (0-)  0                                                                                                                                                                                                                              0.000000  2    
                                          4     0.2425  9.979E-01  1.000E+00  2.106E-03
  8   1.254000   3.0 -1             2 u                    (3-)  0                                                                                                                                                                                                                              0.000000  4    
                                          3     0.3390  0.000E+00  0.000E+00  8.340E-04
                                          2     0.4525  0.000E+00  0.000E+00  3.800E-04
  9   1.262600   2.0  1             2 g                          0                                                                                                                                                                                                                              0.000000       
                                          3     0.3484  0.000E+00  0.000E+00  2.165E-03
                                          2     0.4612  0.000E+00  0.000E+00  9.030E-04
 10   1.366500   2.0 -1             4 u                       2  0                                                                                                                                                                                                                              0.000000  5    
                                          7     0.1295  5.840E-03  6.648E-03  1.383E-01
                                          4     0.3727  5.840E-01  5.844E-01  6.400E-04
                                          3     0.4519  1.869E-01  1.870E-01  3.810E-04
                                          1     1.3660  2.219E-01  2.220E-01  1.231E-04
 11   1.376100   3.0  1             2 u                      3+  0                                                                                                                                                                                                                              0.000000  6    
                                          4     0.3830  1.574E-02  1.578E-02  2.469E-03
                                          3     0.4607  9.837E-01  9.842E-01  5.360E-04
 12   1.431800   2.0 -1             1 c                   (1,2)  0                                                                                                                                                                                                                              0.000000       
                                          1     1.4318  9.999E-01  1.000E+00  1.178E-04
 13   1.539800   6.0  1             2 u                      6+  0                                                                                                                                                                                                                              0.000000  3    
                                          6     0.3154  5.793E-01  5.816E-01  3.990E-03
                                          5     0.3590  4.171E-01  4.184E-01  3.100E-03
 14   1.604210   7.0  1  7.500E-10  1 u                      7+  0                                                                                                                                                                                                                              0.000000  1    
                                          6     0.3793  9.975E-01  1.000E+00  2.550E-03
 15   1.665900   3.0 -1             1 u                       3  0                                                                                                                                                                                                                              0.000000  2    
                                          3     0.7507  9.999E-01  1.000E+00  1.080E-04
 16   1.725600   5.0  1             4 u                      5+  0                                                                                                                                                                                                                              0.000000  6    
                                         13     0.1860  2.283E-02  2.327E-02  1.931E-02
                                         11     0.3490  7.609E-01  7.635E-01  3.420E-03
                                          6     0.5005  1.522E-01  1.523E-01  6.830E-04
                                          5     0.5460  6.087E-02  6.091E-02  5.540E-04
 17   1.795800   2.0 -1             1 g                          0                                                                                                                                                                                                                              0.000000  4    
                                          8     0.5405  9.994E-01  1.000E+00  5.700E-04
 18   1.833900   3.0 -1             1 g                          0                                                                                                                                                                                                                              0.000000       
                                          3     0.9190  9.999E-01  1.000E+00  7.280E-05
 19   1.956000   4.0 -1             4 u                      4-  0                                                                                                                                                                                                                              0.000000  5    
                                         16     0.2300  0.000E+00  0.000E+00  2.580E-03
                                         11     0.5797  0.000E+00  0.000E+00  2.029E-04
                                         10     0.5893  0.000E+00  0.000E+00  6.030E-04
                                          6     0.7320  0.000E+00  0.000E+00  1.180E-04
 20   2.054800   4.0  1             4 u                      4+  0                                                                                                                                                                                                                              0.000000  0    
                                         16     0.3290  6.764E-02  6.782E-02  2.610E-03
                                         11     0.6790  7.516E-01  7.518E-01  2.326E-04
                                          6     0.8300  7.516E-02  7.517E-02  1.531E-04
                                          3     1.1390  1.052E-01  1.052E-01  1.061E-04
 21   2.062500   4.0 -1             1 g                          0                                                                                                                                                                                                                              0.000000       
                                          2     1.2610  9.999E-01  1.000E+00  1.339E-04
 22   2.299000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
 23   2.370900  -1.0  0             4                     (3,4)  0                                                                                                                                                                                                                              0.000000       
                                         17     0.5750  0.000E+00  0.000E+00  0.000E+00
                                         10     1.0040  0.000E+00  0.000E+00  0.000E+00
                                          6     1.1464  0.000E+00  0.000E+00  0.000E+00
                                          5     1.1910  0.000E+00  0.000E+00  0.000E+00
 24   2.388000   5.0 -1             3                        5-  0                                                                                                                                                                                                                              0.000000  2    
                                         20     0.3333  0.000E+00  0.000E+00  8.750E-04
                                         15     0.7216  0.000E+00  0.000E+00  3.330E-04
                                         13     0.8490  0.000E+00  0.000E+00  8.570E-05
 25   2.429900  -1.0  0             2                            0                                                                                                                                                                                                                              0.000000  4    
                                         17     0.6340  0.000E+00  0.000E+00  0.000E+00
                                          8     1.1745  0.000E+00  0.000E+00  0.000E+00
 26   2.449000  -1.0  0             0                   (1+,2+)  0                                                                                                                                                                                                                              0.000000       
 27   2.564000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
 28   2.686000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
 29   2.756900  -1.0  0             2                            0                                                                                                                                                                                                                              0.000000       
                                         13     1.2170  0.000E+00  0.000E+00  0.000E+00
                                          6     1.5320  0.000E+00  0.000E+00  0.000E+00
 30   2.814900  -1.0  0             2                            0                                                                                                                                                                                                                              0.000000       
                                         20     0.7600  0.000E+00  0.000E+00  0.000E+00
                                         18     0.9810  0.000E+00  0.000E+00  0.000E+00
 31   2.833900  -1.0  0             2                            0                                                                                                                                                                                                                              0.000000       
                                         23     0.4630  0.000E+00  0.000E+00  0.000E+00
                                          6     1.6090  0.000E+00  0.000E+00  0.000E+00
 32   2.867600  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000       
                                          7     1.6310  1.000E+00  1.000E+00  0.000E+00
 33   2.877000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
 34   2.923600   6.0 -1             4                        6-  0                                                                                                                                                                                                                              0.000000  5    
                                         19     0.9674  0.000E+00  0.000E+00  1.531E-04
                                         16     1.1980  0.000E+00  0.000E+00  9.610E-05
                                         13     1.3840  0.000E+00  0.000E+00  2.097E-04
                                          6     1.6980  0.000E+00  0.000E+00  4.380E-04
 35   2.977000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
 36   3.093600   9.0  1             1                        9+  0                                                                                                                                                                                                                              0.000000  1    
                                         14     1.4891  9.999E-01  1.000E+00  1.407E-04
 37   3.110700  -1.0  0             2                            0                                                                                                                                                                                                                              0.000000       
                                         13     1.5708  0.000E+00  0.000E+00  0.000E+00
                                          6     1.8860  0.000E+00  0.000E+00  0.000E+00
 38   3.145300  -1.0  0             2                            0                                                                                                                                                                                                                              0.000000       
                                         15     1.4789  0.000E+00  0.000E+00  0.000E+00
                                          6     1.9210  0.000E+00  0.000E+00  0.000E+00
 39   3.188900  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000       
                                         17     1.3930  1.000E+00  1.000E+00  0.000E+00
 40   3.217000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
 41   3.266000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
 42   3.315100   8.0  1             2                        8+  0                                                                                                                                                                                                                              0.000000  3    
                                         14     1.7120  0.000E+00  0.000E+00  1.980E-04
                                         13     1.7755  0.000E+00  0.000E+00  2.453E-04
 43   3.365700   6.0  1             1                        6+  0                                                                                                                                                                                                                              0.000000  0    
                                         16     1.6400  9.998E-01  1.000E+00  1.727E-04
 44   3.406000   6.0 -1             1                      (6-)  0                                                                                                                                                                                                                              0.000000  4    
                                         19     1.4500  9.999E-01  1.000E+00  1.303E-04
 45   3.407800  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000  4    
                                         13     1.8680  1.000E+00  1.000E+00  0.000E+00
 46   3.522000   7.0 -1             1                        7-  0                                                                                                                                                                                                                              0.000000  2    
                                         24     1.1340  9.999E-01  1.000E+00  1.069E-04
 47   3.615000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
 48   3.641400   7.0  1             2                        7+  0                                                                                                                                                                                                                              0.000000  6    
                                         16     1.9150  0.000E+00  0.000E+00  3.050E-04
                                          6     2.4180  0.000E+00  0.000E+00  5.370E-04
 49   3.658000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
 50   3.731000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
 51   3.791000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
 52   3.871000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
 53   3.881000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
 54   4.010000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
 55   4.183600   8.0 -1             2                        8-  0                                                                                                                                                                                                                              0.000000  5    
                                         34     1.2598  0.000E+00  0.000E+00  1.022E-04
                                         14     2.5800  0.000E+00  0.000E+00  1.015E-03
 56   4.224800   7.0 -1             2                      (7-)  0                                                                                                                                                                                                                              0.000000  4    
                                         14     2.6200  0.000E+00  0.000E+00  1.038E-03
                                         13     2.6860  0.000E+00  0.000E+00  1.077E-03
 57   4.330000  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000       
 58   4.476000   8.0 -1             2                      (8-)  0                                                                                                                                                                                                                              0.000000  4    
                                         34     1.5520  0.000E+00  0.000E+00  1.604E-04
                                         14     2.8720  0.000E+00  0.000E+00  1.179E-03
 59   4.566100  11.0  1             1                       11+  0                                                                                                                                                                                                                              0.000000  1    
                                         36     1.4725  9.999E-01  1.000E+00  1.361E-04
 60   4.844300   8.0  1             1                      (8+)  0                                                                                                                                                                                                                              0.000000  0    
                                         14     3.2400  9.992E-01  1.000E+00  8.400E-04
 61   4.917400  10.0  1             2                       10+  0                                                                                                                                                                                                                              0.000000  3    
                                         42     1.6030  0.000E+00  0.000E+00  1.784E-04
                                         36     1.8230  0.000E+00  0.000E+00  2.398E-04
 62   4.932400   9.0 -1             1                        9-  0                                                                                                                                                                                                                              0.000000  2    
                                         46     1.4104  9.999E-01  1.000E+00  1.215E-04
 63   4.946100   9.0 -1             3                      (9-)  0                                                                                                                                                                                                                              0.000000  4    
                                         58     0.4700  0.000E+00  0.000E+00  8.540E-04
                                         56     0.7220  0.000E+00  0.000E+00  3.320E-04
                                         55     0.7620  0.000E+00  0.000E+00  2.301E-04
 64   5.282400  10.0 -1             2                       10-  0                                                                                                                                                                                                                              0.000000  5    
                                         55     1.0992  0.000E+00  0.000E+00  1.124E-04
                                         36     2.1880  0.000E+00  0.000E+00  7.790E-04
 65   6.255300  11.0 -1             1                       11-  0                                                                                                                                                                                                                              0.000000  2    
                                         62     1.3229  9.999E-01  1.000E+00  1.080E-04
 66   7.104700  13.0  1             1                       13+  0                                                                                                                                                                                                                              0.000000  1    
                                         59     2.5385  9.994E-01  1.000E+00  5.920E-04
 67   7.165500  12.0 -1             1                       12-  0                                                                                                                                                                                                                              0.000000  5    
                                         64     1.8830  9.997E-01  1.000E+00  2.910E-04
 68   7.727800  11.0  1             1                     (11+)  0                                                                                                                                                                                                                              0.000000  0    
                                         36     4.6340  9.986E-01  1.000E+00  1.384E-03
 69   8.199400  13.0 -1             1                       13-  0                                                                                                                                                                                                                              0.000000  2    
                                         65     1.9440  9.997E-01  1.000E+00  3.180E-04
 70   8.268200  12.0  1             1                     (12+)  0                                                                                                                                                                                                                              0.000000  0    
                                         59     3.7020  9.990E-01  1.000E+00  1.014E-03
 71   8.487600  15.0  1             1                       15+  0                                                                                                                                                                                                                              0.000000  1    
                                         66     1.3829  9.999E-01  1.000E+00  1.165E-04
 72   9.811500  14.0 -1             1                       14-  0                                                                                                                                                                                                                              0.000000  5    
                                         67     2.6460  9.994E-01  1.000E+00  6.410E-04
 73  10.104600  14.0  1             1                     (14+)  0                                                                                                                                                                                                                              0.000000  0    
                                         71     1.6170  9.998E-01  1.000E+00  1.649E-04
 74  10.850500  15.0 -1             1                       15-  0                                                                                                                                                                                                                              0.000000  2    
                                         69     2.6510  9.994E-01  1.000E+00  6.430E-04
 75  11.756700  16.0  1             1                     (16+)  0                                                                                                                                                                                                                              0.000000       
                                         71     3.2690  9.991E-01  1.000E+00  8.520E-04
 76  11.779300  16.0 -1             1                       16-  0                                                                                                                                                                                                                              0.000000  5    
                                         72     1.9677  9.997E-01  1.000E+00  3.290E-04
 77  13.630600  17.0 -1             1                       17-  0                                                                                                                                                                                                                              0.000000  2    
                                         74     2.7800  9.993E-01  1.000E+00  7.000E-04
 47V    47   23  155  779   23   16   13.002491    5.167772
  1   0.000000   1.5 -1  1.956E+03  0 u                   3/2-*  1 =  1.0000E+02 %EC+%B+                                                                                                                                                                                                        0.000000  0    
  2   0.087525   2.5 -1  6.800E-10  1 u                    5/2-  0                                                                                                                                                                                                                              0.000000  1    
                                          1     0.0875  9.606E-01  1.000E+00  4.100E-02
  3   0.145821   3.5 -1  5.100E-10  2 u                    7/2-  0                                                                                                                                                                                                                              0.000000  0    
                                          2     0.0582  9.013E-01  9.914E-01  1.000E-01
                                          1     0.1458  7.910E-03  8.600E-03  8.730E-02
  4   0.259486   1.5  1  5.800E-11  2 u                    3/2+  0                                                                                                                                                                                                                              0.000000  2    
                                          2     0.1722  1.128E-01  1.134E-01  5.910E-03
                                          1     0.2594  8.851E-01  8.866E-01  1.730E-03
  5   0.660358   2.5  1  1.600E-12  4 u                    5/2+  0                                                                                                                                                                                                                              0.000000  3    
                                          4     0.4008  2.986E-01  2.988E-01  7.320E-04
                                          3     0.5145  1.808E-01  1.808E-01  2.620E-04
                                          2     0.5725  1.408E-01  1.408E-01  2.020E-04
                                          1     0.6601  3.795E-01  3.795E-01  1.440E-04
  6   1.138550   3.5  1  1.590E-12  5 u                    7/2+  0                                                                                                                                                                                                                              0.000000  2    
                                          5     0.4780  2.405E-01  2.407E-01  8.000E-04
                                          4     0.8787  3.127E-01  3.128E-01  1.900E-04
                                          3     0.9927  4.234E-02  4.234E-02  6.220E-05
                                          2     1.0500  3.656E-01  3.657E-01  5.490E-05
                                          1     1.1380  3.849E-02  3.849E-02  1.867E-04
  7   1.271800   4.5 -1  2.500E-13  2 u                    9/2-  0                                                                                                                                                                                                                              0.000000  1    
                                          3     1.1257  8.179E-01  8.180E-01  8.850E-05
                                          2     1.1845  1.820E-01  1.820E-01  9.950E-05
  8   1.294960   5.5 -1  1.590E-12  1 u                   11/2-  0                                                                                                                                                                                                                              0.000000  0    
                                          3     1.1492  9.999E-01  1.000E+00  1.030E-04
  9   1.660620   0.5  1  3.700E-13  3 u                    1/2+  0                                                                                                                                                                                                                              0.000000       
                                          5     1.0000  1.300E-02  1.300E-02  1.380E-04
                                          4     1.4010  7.339E-01  7.339E-01  1.072E-04
                                          1     1.6610  2.530E-01  2.531E-01  4.120E-04
